sepal.length,sepal.width,petal.length,petal.width,variety
3.824779538812668,3.208613518296728,5.662041564109446,1.0482152267532463,Versicolor
6.318734629381432,3.115300861477297,2.939324126285098,0.20292951183832186,Setosa
6.0324401220253385,2.008081635577513,4.588439218157664,1.4088202329708774,Versicolor
4.225959761631545,3.4043135744568724,6.141024064048215,0.5178279990865661,Versicolor
5.472314598113552,2.4004507400055437,2.3412836214003767,1.120015591831721,Versicolor
4.234847700995557,2.9966096670718967,5.210847648209227,0.6205029207230697,Versicolor
6.9817392453808536,2.4414351598084623,1.1900495656762815,-0.17712256634666906,Versicolor
6.067612399057611,2.753824622478565,1.8602899442927443,1.545039389707791,Setosa
4.162463117750814,2.1536499794249306,4.912518139296497,0.9245890845180332,Virginica
4.205593299410467,3.654335915277988,5.0632157225785175,1.2621004207228963,Virginica
4.715325859577524,3.237629772853301,3.8359040104176856,0.607014051844531,Versicolor
5.141297726753057,3.198200971968499,4.928259494312132,0.4363662411910871,Setosa
6.765042211217773,2.7505418534694064,1.0679730608166418,1.3864255306810342,Versicolor
4.4537900975205735,3.3465268248407383,2.690956285629885,2.090869797861877,Setosa
4.42269673585257,4.079954649927862,4.7852888969698295,0.3488884092912372,Setosa
5.780908357865219,1.9142901501788971,3.1423576892224423,2.362301393065516,Setosa
7.003864773054983,2.914001269957782,4.752132667607406,2.7323822381593583,Setosa
4.077660787595479,2.672165749749231,4.197754007268042,1.629705579936772,Versicolor
5.2011488195348266,2.5228842351277296,2.3153575400173985,2.149280559233575,Versicolor
4.218273644879414,2.4418270434219504,6.139809776357588,2.6754865162265453,Virginica
4.497355118877248,4.4391309332693565,3.8268212630547325,1.7903885123056804,Virginica
4.6193075544898985,3.706656357032379,1.1312827167394277,2.174126819514989,Setosa
6.608776258031372,3.441280115343325,5.2468202680931775,0.6930490011042046,Versicolor
5.749024898693474,3.0421041833746933,1.373294402360664,0.4358439336463424,Setosa
6.154043726544563,2.5481583503197065,3.962099622116279,-0.042847264462018815,Setosa
5.2532584538982166,3.4114670199003614,3.5903818300619497,1.795206268252865,Virginica
4.7076842263097145,2.2887980442160707,1.2070014254147194,2.2333573610698667,Setosa
5.665419887376316,4.074647160709303,6.972299218653543,1.3843471698483556,Versicolor
5.952832701649479,2.776902803551125,0.9435318286551672,1.7490903096923072,Setosa
5.171366886086487,3.2893364091763777,4.8990089652674165,1.8430461221640608,Virginica
3.9834646774126585,3.050543603539206,4.712423197398056,2.139395979368293,Setosa
5.414883915129471,2.8913359899992,6.1306533962284835,1.3285372192158194,Versicolor
5.650881049023662,4.3041096389035465,5.717270006200611,0.3102263327324988,Setosa
4.197392346219862,1.69744717937391,6.391903655978776,1.1564175926640388,Versicolor
4.717342335556166,4.27991772966329,2.912022543133721,0.264824663384718,Versicolor
5.43871434784737,3.4414689847160456,3.4943297450170103,1.3766912220860297,Setosa
4.0788194550104135,3.2290900355557812,3.2974789235408397,0.05038794712323125,Setosa
5.75317146978011,4.106900294518344,1.6129575239518377,0.8592429671270575,Setosa
5.383126525779003,2.5419615370331288,0.8982155062603274,2.0524695338656227,Virginica
5.13777134781123,3.0573768863899486,0.6267275096443283,1.210868860148123,Versicolor
4.461589577596304,3.011310166085829,1.932545625148589,-0.18362742092042994,Setosa
5.764724175531113,3.631213243593514,0.3268076881620712,0.9258490231977816,Setosa
4.847076991303833,2.4097698822566787,3.737146097011172,1.26126060959354,Versicolor
4.520473121930703,2.6924389938553857,6.263884905026611,0.8570939364894828,Virginica
5.718527185170349,3.3545441622023064,1.0909039602558184,1.558402048266304,Setosa
5.259765804323812,3.8093118895634177,3.8195704948954496,1.9251107410263608,Versicolor
4.104209818915931,2.9954245605728964,1.188849643207071,1.3408163459181686,Versicolor
4.258858714286663,3.8619624359134006,2.046908786533733,1.1363969884096243,Versicolor
4.253231092105784,3.943119607012549,4.745253365703415,1.9146363842933896,Versicolor
5.689570264863121,3.2480291861904913,5.015438981716885,0.8769508458669247,Versicolor
5.857776280770099,1.8479498007620885,3.645457933694905,0.44103650721840815,Virginica
5.015825499703485,3.364947783092412,5.2232010013136865,2.40697609632107,Setosa
6.558904316689381,1.9750478299511955,2.8608006355689084,1.3503240723892718,Versicolor
5.2081029763395374,3.98560059236845,3.7165797522020445,1.905805296393997,Versicolor
6.863465849724543,3.9228286713936837,2.9187704386772473,0.6523501925631217,Versicolor
4.953018612354089,3.1288347866121797,4.307402839648304,1.5743965955639143,Setosa
5.4274727660075115,3.410883063749809,4.2399969142553235,0.15344745366028345,Virginica
4.906004121368838,4.034043081928428,3.4950679813041066,0.2352524108285439,Versicolor
5.338268552468437,2.7400899181336973,6.9931064521028174,0.3706277575219308,Setosa
4.944060028691045,4.051183329462912,2.7142441296212136,1.3249504001677712,Versicolor
3.9508563283743134,2.6017005664567288,2.747136816478629,0.8748740519922259,Versicolor
4.846117024123521,2.1524896210963047,4.24859461958368,0.6503423970714735,Setosa
3.9538660402435335,2.5674594149650853,3.3928362688713216,0.028033130572612447,Virginica
6.263734879931562,3.8800014528331177,5.048031814941579,0.9675150104360252,Versicolor
5.928341018725914,3.654620562038291,1.7960707415823722,-0.07290986927065758,Virginica
4.978132076887684,3.9465024803562248,2.047678282090038,1.3681922248145222,Virginica
4.605623891383258,2.6999791115067477,2.256752402227589,2.029164455105392,Setosa
4.521556646397183,3.9690388768914975,2.8398264697818116,0.7366211927250624,Setosa
4.670645562703262,2.8053766224534047,0.8796589801874258,1.066505021454936,Virginica
6.1208952575808695,3.0824615846517047,3.997343297706133,1.1612091412390082,Setosa
6.021208123101034,4.212443489219917,3.899652908727836,0.8926932369806027,Versicolor
4.615019752000218,2.4442870825941374,2.606054994000756,1.6098101135995357,Virginica
4.280413521634891,3.3569142895541693,6.561465250142909,0.3689721097203112,Versicolor
4.923523961539827,2.1563318100446605,1.2340422676581142,0.907540059376804,Setosa
5.089048568342879,3.0945655428493937,4.060678928349238,2.0224496223058277,Virginica
5.260725683381954,3.041579153889141,2.4691956933509136,1.5268492535336264,Versicolor
5.138492621352227,2.656289490554508,1.7364284152068594,1.1822964782542429,Setosa
6.021131463623136,2.9318745967365376,4.6468201572252585,0.862133847904275,Virginica
4.350284466166882,3.2523610770237914,3.1356457562031754,2.2463634256950837,Setosa
4.1837973537080355,3.5692758945855045,3.7281638036265963,0.8065914553468159,Versicolor
4.800780346058631,3.1198860624243165,0.5691269282789484,0.6994078210507244,Virginica
4.907968552041775,2.4009319379119565,3.8628228639114446,1.3668849640037788,Versicolor
5.640487235250944,4.569173080633827,3.8837677193110975,2.214146142844032,Setosa
4.699526968472854,3.3361286255348395,2.5674694117179504,1.7415198460167791,Virginica
4.586011093426817,3.0511178375311725,4.164294293880193,-0.01246705418410643,Virginica
5.66860130940723,4.1705605172189895,4.684064650042941,0.33721854196746026,Setosa
4.229393921705852,2.6511865617188866,3.182723513169762,0.9630875706636643,Virginica
4.181270357551168,3.203442108296957,4.679482266024791,0.6455571163284239,Virginica
5.1494760671721815,2.926425623591916,6.240401477139383,0.23929683066735,Versicolor
3.7705486847637673,2.537720634650267,5.427952151486823,0.6357692700024375,Versicolor
5.232122117628014,2.74621629198173,5.993539642528003,-0.0441169261764342,Setosa
5.9982961967704735,3.935063494154463,3.967448896918856,0.03681546067244668,Setosa
6.493579701890456,2.867007751592164,3.3150498311687304,0.652541988219868,Setosa
7.406649693458656,3.25433477252194,4.137584886931351,0.9854899510476094,Virginica
4.489265943386799,3.196113513052201,1.2891253027242529,1.7894902536436716,Versicolor
5.346861440380796,3.7666357504523935,2.8816930761660915,0.6636909022444444,Versicolor
3.9281731197066287,2.7525661193045217,4.613805982345007,0.057339801107262924,Versicolor
4.543946111214604,3.1387224203848736,-1.7355571820814788,0.8847025347618258,Setosa
4.549227431591615,3.7875711024000185,0.1914184017588485,-0.06761300821398719,Versicolor
6.453363675833173,2.8529873514875113,4.329969574755848,1.0976316493200071,Versicolor
4.401096582834789,2.4678866581579744,4.829311735443233,1.0378278623041295,Setosa
4.921935202377247,1.957059379221425,4.748867373370006,0.2634427129636572,Setosa
4.293602213371665,2.9765032074124735,4.935567449037795,0.6464739956744276,Setosa
5.323584557278675,3.1791908074636703,5.738320689866482,-0.33677392759410124,Virginica
3.707185063140705,1.8767023782878092,4.494173204848275,1.104360428045594,Versicolor
5.761676998873375,3.149547307317057,1.800698224003984,1.929803336204896,Versicolor
5.081679034337052,2.773690190362766,2.979469152387944,1.573309035319944,Setosa
4.586780255023331,2.6833117256102943,3.5699153365073304,0.9757267581938408,Versicolor
4.388826729116792,3.6872158396834376,2.484882165055818,1.6685879850696612,Setosa
4.894798907081388,2.4776636568212016,3.488815122966024,0.3717107900597029,Setosa
6.537790848774176,3.0463467115655414,5.034933821608902,1.49581061035913,Setosa
4.23605071784238,3.0858720439400957,2.267531716831359,1.2733366063097544,Versicolor
4.006958088818831,3.769715499351632,5.938953352493617,0.6376376567101905,Virginica
6.550139575889959,3.3441123609830954,3.2284584013533992,1.547856871561631,Versicolor
5.899774419526099,3.7638837758025185,3.921463074697232,1.8721947006231363,Setosa
3.533382063322278,3.0538149066972835,4.6519104114445895,0.24918726050909054,Virginica
5.765221935895588,3.2975831888435287,3.891567769824149,1.2744151957192895,Virginica
4.407625841551604,2.948954650744265,4.57374491065459,0.4354133218115441,Versicolor
4.822823626140548,3.166595763702782,0.8976513178420956,0.123573392951093,Virginica
4.2635333287756,3.2205505605644817,3.201956632777863,2.2513259816175992,Setosa
4.592379054897738,3.123596818810085,3.110462948363735,0.8937213703431833,Versicolor
5.288525765915068,2.439592033114081,6.355117610004915,1.4136067933962777,Versicolor
3.754722297458572,3.3361694056268587,1.3561582798589138,1.6213875434604788,Setosa
4.914752488796245,2.492018646789484,4.913014570300891,1.0637639418606015,Versicolor
3.9047730430601435,2.2999052803934807,3.4161503313510067,0.7309894412812414,Setosa
4.687306818528263,2.6187004691341382,5.131742701813441,-0.12414179317710312,Setosa
5.634716058877032,2.6500573851666287,1.5138671231748315,1.4423933000981184,Setosa
7.648921824404977,3.955227432160855,0.4972432033029737,1.3325649280074938,Setosa
6.493796406141652,2.4879627883339186,3.116798379872044,0.1692383545602542,Setosa
4.5764643825684495,3.5144445388684438,4.066490592814287,2.0446521894313614,Versicolor
6.519270958510196,3.416622193209536,0.6133079551387732,1.527449085048353,Virginica
3.8650691922009632,4.21955910410621,3.6959552445394377,1.2289572485174558,Setosa
5.456267533541748,3.348882556716277,2.5223334338936896,1.639775746387805,Versicolor
3.907044069694459,2.366123937805256,5.118944739400684,1.56248865509105,Virginica
4.883647525166671,3.8006734960599537,4.643810731827533,0.35924099239363355,Versicolor
5.938491128817984,2.84061374578126,3.167627289299201,0.8749410133299027,Setosa
4.123937647583917,3.4794214487671,4.278229949560721,0.2786510543084724,Versicolor
3.9474007530702715,3.2513578201364544,4.388900097539146,1.3310644873937885,Virginica
5.0820169057545765,3.3665119675097226,1.2312888614994049,0.901646730414196,Setosa
4.035645671913647,3.9323121442692295,4.586041406807289,0.9709868670002773,Versicolor
4.4053370116371156,2.090807719736322,4.945547027545394,1.4414138468967816,Setosa
3.7146763989135687,3.4930473490908343,4.125716400067024,0.4830419711544671,Versicolor
5.032914413270788,3.8814214860652423,0.3729548833556671,1.0915516956619862,Versicolor
6.205668219754096,3.6279723054169066,5.868158411232117,1.3302610558055332,Versicolor
4.739853799491475,3.3470334423119827,4.282926273503846,1.614115147837696,Setosa
4.647678473232807,2.6106435611210554,5.922112745288532,2.1458391016541345,Setosa
5.893321555886833,2.1894531963142843,1.7391024397825685,1.460920475875788,Virginica
4.884743467970303,2.8651083534900628,4.742296402395897,0.1426416342819906,Virginica
